Printed on: 8/9/2021 7:17:48 AM
Date	Part number	Serial number	Status	Wave.	Fiber IL	Refl.	IL A	Refl.A	IL B	Refl.B
8/6/2021 4:59:15 PM	temptest	060821-0111	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:00:16 PM	temptest	060821-0112	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:00:16 PM	temptest	060821-0112	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:01:17 PM	temptest	060821-0113	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:01:17 PM	temptest	060821-0113	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:02:18 PM	temptest	060821-0114	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:02:18 PM	temptest	060821-0114	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:03:20 PM	temptest	060821-0115	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:03:20 PM	temptest	060821-0115	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:04:21 PM	temptest	060821-0116	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:04:21 PM	temptest	060821-0116	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:05:22 PM	temptest	060821-0117	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:05:22 PM	temptest	060821-0117	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:06:23 PM	temptest	060821-0118	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:06:23 PM	temptest	060821-0118	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:07:24 PM	temptest	060821-0119	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:07:24 PM	temptest	060821-0119	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:08:25 PM	temptest	060821-0120	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:08:25 PM	temptest	060821-0120	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:09:26 PM	temptest	060821-0121	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:09:26 PM	temptest	060821-0121	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:10:28 PM	temptest	060821-0122	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:10:28 PM	temptest	060821-0122	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:11:29 PM	temptest	060821-0123	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:11:29 PM	temptest	060821-0123	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:12:30 PM	temptest	060821-0124	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:12:30 PM	temptest	060821-0124	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:13:31 PM	temptest	060821-0125	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:13:31 PM	temptest	060821-0125	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:14:32 PM	temptest	060821-0126	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:14:32 PM	temptest	060821-0126	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:15:33 PM	temptest	060821-0127	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:15:33 PM	temptest	060821-0127	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:16:34 PM	temptest	060821-0128	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:16:34 PM	temptest	060821-0128	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:17:35 PM	temptest	060821-0129	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:17:35 PM	temptest	060821-0129	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:18:37 PM	temptest	060821-0130	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:18:37 PM	temptest	060821-0130	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:19:38 PM	temptest	060821-0131	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:19:38 PM	temptest	060821-0131	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:20:39 PM	temptest	060821-0132	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:20:39 PM	temptest	060821-0132	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:21:40 PM	temptest	060821-0133	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:21:40 PM	temptest	060821-0133	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:22:41 PM	temptest	060821-0134	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:22:41 PM	temptest	060821-0134	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:23:42 PM	temptest	060821-0135	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:23:42 PM	temptest	060821-0135	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:24:43 PM	temptest	060821-0136	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:24:43 PM	temptest	060821-0136	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:25:45 PM	temptest	060821-0137	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:25:45 PM	temptest	060821-0137	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:26:46 PM	temptest	060821-0138	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:26:46 PM	temptest	060821-0138	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:27:47 PM	temptest	060821-0139	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:27:47 PM	temptest	060821-0139	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:28:48 PM	temptest	060821-0140	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:28:48 PM	temptest	060821-0140	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:29:49 PM	temptest	060821-0141	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:29:49 PM	temptest	060821-0141	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:30:50 PM	temptest	060821-0142	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:30:50 PM	temptest	060821-0142	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:31:51 PM	temptest	060821-0143	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:31:51 PM	temptest	060821-0143	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:32:52 PM	temptest	060821-0144	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:32:52 PM	temptest	060821-0144	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:33:54 PM	temptest	060821-0145	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:33:54 PM	temptest	060821-0145	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:34:55 PM	temptest	060821-0146	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:34:55 PM	temptest	060821-0146	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 5:35:56 PM	temptest	060821-0147	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:35:56 PM	temptest	060821-0147	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:36:57 PM	temptest	060821-0148	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:36:57 PM	temptest	060821-0148	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:37:58 PM	temptest	060821-0149	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:37:58 PM	temptest	060821-0149	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:38:59 PM	temptest	060821-0150	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:38:59 PM	temptest	060821-0150	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:40:01 PM	temptest	060821-0151	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:40:01 PM	temptest	060821-0151	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:41:02 PM	temptest	060821-0152	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:41:02 PM	temptest	060821-0152	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:42:03 PM	temptest	060821-0153	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:42:03 PM	temptest	060821-0153	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:43:04 PM	temptest	060821-0154	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:43:04 PM	temptest	060821-0154	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:44:05 PM	temptest	060821-0155	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:44:05 PM	temptest	060821-0155	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:45:06 PM	temptest	060821-0156	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:45:06 PM	temptest	060821-0156	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:46:07 PM	temptest	060821-0157	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:46:07 PM	temptest	060821-0157	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:47:08 PM	temptest	060821-0158	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:47:08 PM	temptest	060821-0158	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:48:10 PM	temptest	060821-0159	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:48:10 PM	temptest	060821-0159	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:49:11 PM	temptest	060821-0160	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:49:11 PM	temptest	060821-0160	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:50:12 PM	temptest	060821-0161	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:50:12 PM	temptest	060821-0161	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:51:13 PM	temptest	060821-0162	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:51:13 PM	temptest	060821-0162	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:52:14 PM	temptest	060821-0163	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:52:14 PM	temptest	060821-0163	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:53:15 PM	temptest	060821-0164	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:53:15 PM	temptest	060821-0164	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:54:16 PM	temptest	060821-0165	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 5:54:16 PM	temptest	060821-0165	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:55:18 PM	temptest	060821-0166	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:55:18 PM	temptest	060821-0166	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:56:19 PM	temptest	060821-0167	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:56:19 PM	temptest	060821-0167	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:57:20 PM	temptest	060821-0168	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:57:20 PM	temptest	060821-0168	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:58:21 PM	temptest	060821-0169	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:58:21 PM	temptest	060821-0169	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 5:59:22 PM	temptest	060821-0170	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 5:59:22 PM	temptest	060821-0170	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:00:23 PM	temptest	060821-0171	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:00:23 PM	temptest	060821-0171	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:01:24 PM	temptest	060821-0172	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:01:24 PM	temptest	060821-0172	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:02:25 PM	temptest	060821-0173	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:02:25 PM	temptest	060821-0173	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:03:27 PM	temptest	060821-0174	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:03:27 PM	temptest	060821-0174	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:04:28 PM	temptest	060821-0175	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:04:28 PM	temptest	060821-0175	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:05:29 PM	temptest	060821-0176	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:05:29 PM	temptest	060821-0176	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:06:30 PM	temptest	060821-0177	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:06:30 PM	temptest	060821-0177	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:07:31 PM	temptest	060821-0178	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:07:31 PM	temptest	060821-0178	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:08:32 PM	temptest	060821-0179	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:08:32 PM	temptest	060821-0179	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:09:33 PM	temptest	060821-0180	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:09:33 PM	temptest	060821-0180	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:10:35 PM	temptest	060821-0181	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:10:35 PM	temptest	060821-0181	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:11:36 PM	temptest	060821-0182	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:11:36 PM	temptest	060821-0182	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:12:37 PM	temptest	060821-0183	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:12:37 PM	temptest	060821-0183	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:13:38 PM	temptest	060821-0184	Passed	1310nm 1	n/a	n/a	3.97	n/a	n/a	n/a
8/6/2021 6:13:38 PM	temptest	060821-0184	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:14:39 PM	temptest	060821-0185	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:14:39 PM	temptest	060821-0185	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:15:40 PM	temptest	060821-0186	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:15:40 PM	temptest	060821-0186	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:16:41 PM	temptest	060821-0187	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:16:41 PM	temptest	060821-0187	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:17:43 PM	temptest	060821-0188	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:17:43 PM	temptest	060821-0188	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:18:44 PM	temptest	060821-0189	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:18:44 PM	temptest	060821-0189	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:19:45 PM	temptest	060821-0190	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:19:45 PM	temptest	060821-0190	Passed	1550nm 1	n/a	n/a	3.66	n/a	n/a	n/a
8/6/2021 6:20:46 PM	temptest	060821-0191	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:20:46 PM	temptest	060821-0191	Passed	1550nm 1	n/a	n/a	3.65	n/a	n/a	n/a
8/6/2021 6:21:47 PM	temptest	060821-0192	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:21:47 PM	temptest	060821-0192	Passed	1550nm 1	n/a	n/a	3.64	n/a	n/a	n/a
8/6/2021 6:22:48 PM	temptest	060821-0193	Passed	1310nm 1	n/a	n/a	3.96	n/a	n/a	n/a
8/6/2021 6:22:48 PM	temptest	060821-0193	Passed	1550nm 1	n/a	n/a	3.63	n/a	n/a	n/a
8/6/2021 6:23:49 PM	temptest	060821-0194	Passed	1310nm 1	n/a	n/a	3.95	n/a	n/a	n/a
8/6/2021 6:23:49 PM	temptest	060821-0194	Passed	1550nm 1	n/a	n/a	3.62	n/a	n/a	n/a
8/6/2021 6:24:51 PM	temptest	060821-0195	Passed	1310nm 1	n/a	n/a	3.95	n/a	n/a	n/a
8/6/2021 6:24:51 PM	temptest	060821-0195	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:25:52 PM	temptest	060821-0196	Passed	1310nm 1	n/a	n/a	3.95	n/a	n/a	n/a
8/6/2021 6:25:52 PM	temptest	060821-0196	Passed	1550nm 1	n/a	n/a	3.60	n/a	n/a	n/a
8/6/2021 6:26:53 PM	temptest	060821-0197	Passed	1310nm 1	n/a	n/a	3.94	n/a	n/a	n/a
8/6/2021 6:26:53 PM	temptest	060821-0197	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:27:54 PM	temptest	060821-0198	Passed	1310nm 1	n/a	n/a	3.94	n/a	n/a	n/a
8/6/2021 6:27:54 PM	temptest	060821-0198	Passed	1550nm 1	n/a	n/a	3.58	n/a	n/a	n/a
8/6/2021 6:28:55 PM	temptest	060821-0199	Passed	1310nm 1	n/a	n/a	3.94	n/a	n/a	n/a
8/6/2021 6:28:55 PM	temptest	060821-0199	Passed	1550nm 1	n/a	n/a	3.58	n/a	n/a	n/a
8/6/2021 6:29:56 PM	temptest	060821-0200	Passed	1310nm 1	n/a	n/a	3.94	n/a	n/a	n/a
8/6/2021 6:29:56 PM	temptest	060821-0200	Passed	1550nm 1	n/a	n/a	3.57	n/a	n/a	n/a
8/6/2021 6:30:57 PM	temptest	060821-0201	Passed	1310nm 1	n/a	n/a	3.93	n/a	n/a	n/a
8/6/2021 6:30:57 PM	temptest	060821-0201	Passed	1550nm 1	n/a	n/a	3.58	n/a	n/a	n/a
8/6/2021 6:31:58 PM	temptest	060821-0202	Passed	1310nm 1	n/a	n/a	3.93	n/a	n/a	n/a
8/6/2021 6:31:58 PM	temptest	060821-0202	Passed	1550nm 1	n/a	n/a	3.58	n/a	n/a	n/a
8/6/2021 6:33:00 PM	temptest	060821-0203	Passed	1310nm 1	n/a	n/a	3.93	n/a	n/a	n/a
8/6/2021 6:33:00 PM	temptest	060821-0203	Passed	1550nm 1	n/a	n/a	3.58	n/a	n/a	n/a
8/6/2021 6:34:01 PM	temptest	060821-0204	Passed	1310nm 1	n/a	n/a	3.92	n/a	n/a	n/a
8/6/2021 6:34:01 PM	temptest	060821-0204	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:35:02 PM	temptest	060821-0205	Passed	1310nm 1	n/a	n/a	3.92	n/a	n/a	n/a
8/6/2021 6:35:02 PM	temptest	060821-0205	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:36:03 PM	temptest	060821-0206	Passed	1310nm 1	n/a	n/a	3.92	n/a	n/a	n/a
8/6/2021 6:36:03 PM	temptest	060821-0206	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:37:04 PM	temptest	060821-0207	Passed	1310nm 1	n/a	n/a	3.92	n/a	n/a	n/a
8/6/2021 6:37:04 PM	temptest	060821-0207	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:38:05 PM	temptest	060821-0208	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:38:05 PM	temptest	060821-0208	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:39:06 PM	temptest	060821-0209	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:39:06 PM	temptest	060821-0209	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:46:11 PM	temptest	060821-0210	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:46:11 PM	temptest	060821-0210	Passed	1550nm 1	n/a	n/a	3.59	n/a	n/a	n/a
8/6/2021 6:47:12 PM	temptest	060821-0211	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:47:12 PM	temptest	060821-0211	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:48:13 PM	temptest	060821-0212	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:48:13 PM	temptest	060821-0212	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:49:14 PM	temptest	060821-0213	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:49:14 PM	temptest	060821-0213	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:50:15 PM	temptest	060821-0214	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:50:15 PM	temptest	060821-0214	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:51:16 PM	temptest	060821-0215	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:51:16 PM	temptest	060821-0215	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:52:17 PM	temptest	060821-0216	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:52:17 PM	temptest	060821-0216	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:53:19 PM	temptest	060821-0217	Passed	1310nm 1	n/a	n/a	3.91	n/a	n/a	n/a
8/6/2021 6:53:19 PM	temptest	060821-0217	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:54:20 PM	temptest	060821-0218	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 6:54:20 PM	temptest	060821-0218	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:55:21 PM	temptest	060821-0219	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 6:55:21 PM	temptest	060821-0219	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:56:22 PM	temptest	060821-0220	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 6:56:22 PM	temptest	060821-0220	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:57:23 PM	temptest	060821-0221	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 6:57:23 PM	temptest	060821-0221	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:58:24 PM	temptest	060821-0222	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 6:58:24 PM	temptest	060821-0222	Passed	1550nm 1	n/a	n/a	3.61	n/a	n/a	n/a
8/6/2021 6:59:25 PM	temptest	060821-0223	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 6:59:25 PM	temptest	060821-0223	Passed	1550nm 1	n/a	n/a	3.62	n/a	n/a	n/a
8/6/2021 7:00:26 PM	temptest	060821-0224	Passed	1310nm 1	n/a	n/a	3.90	n/a	n/a	n/a
8/6/2021 7:00:26 PM	temptest	060821-0224	Passed	1550nm 1	n/a	n/a	3.62	n/a	n/a	n/a
8/6/2021 7:01:28 PM	temptest	060821-0225	Passed	1310nm 1	n/a	n/a	3.89	n/a	n/a	n/a
