8/6/2021	20:54:54	39.3	C	OL	C	K		
8/6/2021	20:55:54	39.3	C	OL	C	K		
8/6/2021	20:56:54	39.3	C	OL	C	K		
8/6/2021	20:57:54	39.3	C	OL	C	K		
8/6/2021	20:58:54	39.3	C	OL	C	K		
8/6/2021	20:59:54	39.1	C	OL	C	K		
8/6/2021	21:00:54	39.1	C	OL	C	K		
8/6/2021	21:01:54	39.1	C	OL	C	K		
8/6/2021	21:02:54	39.1	C	OL	C	K		
8/6/2021	21:03:54	39.3	C	OL	C	K		
8/6/2021	21:04:54	39.3	C	OL	C	K		
8/6/2021	21:05:54	39.3	C	OL	C	K		
8/6/2021	21:06:54	39.3	C	OL	C	K		
8/6/2021	21:07:54	39.3	C	OL	C	K		
8/6/2021	21:08:54	39.3	C	OL	C	K		
8/6/2021	21:09:54	39.3	C	OL	C	K		
8/6/2021	21:10:54	39.3	C	OL	C	K		
8/6/2021	21:11:54	39.3	C	OL	C	K		
8/6/2021	21:12:54	39.4	C	OL	C	K		
8/6/2021	21:13:54	39.6	C	OL	C	K		
8/6/2021	21:14:54	39.8	C	OL	C	K		
8/6/2021	21:15:54	40.1	C	OL	C	K		
8/6/2021	21:16:54	40.4	C	OL	C	K		
8/6/2021	21:17:53	40.8	C	OL	C	K		
8/6/2021	21:18:53	41.1	C	OL	C	K		
8/6/2021	21:19:53	41.4	C	OL	C	K		
8/6/2021	21:20:53	41.8	C	OL	C	K		
8/6/2021	21:21:53	42.1	C	OL	C	K		
8/6/2021	21:22:53	42.4	C	OL	C	K		
8/6/2021	21:23:53	42.8	C	OL	C	K		
8/6/2021	21:24:53	43.1	C	OL	C	K		
8/6/2021	21:25:53	43.4	C	OL	C	K		
8/6/2021	21:26:53	43.8	C	OL	C	K		
8/6/2021	21:27:53	44.1	C	OL	C	K		
8/6/2021	21:28:53	44.4	C	OL	C	K		
8/6/2021	21:29:53	44.8	C	OL	C	K		
8/6/2021	21:30:53	45.1	C	OL	C	K		
8/6/2021	21:31:53	45.4	C	OL	C	K		
8/6/2021	21:32:53	45.8	C	OL	C	K		
8/6/2021	21:33:53	46.1	C	OL	C	K		
8/6/2021	21:34:53	46.4	C	OL	C	K		
8/6/2021	21:35:53	46.8	C	OL	C	K		
8/6/2021	21:36:53	47.1	C	OL	C	K		
8/6/2021	21:37:53	47.4	C	OL	C	K		
8/6/2021	21:38:53	47.8	C	OL	C	K		
8/6/2021	21:39:53	48.1	C	OL	C	K		
8/6/2021	21:40:53	48.4	C	OL	C	K		
8/6/2021	21:41:53	48.8	C	OL	C	K		
8/6/2021	21:42:53	49.1	C	OL	C	K		
8/6/2021	21:43:53	49.4	C	OL	C	K		
8/6/2021	21:44:53	49.8	C	OL	C	K		
8/6/2021	21:45:53	50.1	C	OL	C	K		
8/6/2021	21:46:53	50.4	C	OL	C	K		
8/6/2021	21:47:53	50.8	C	OL	C	K		
8/6/2021	21:48:53	51.1	C	OL	C	K		
8/6/2021	21:49:53	51.4	C	OL	C	K		
8/6/2021	21:50:53	51.6	C	OL	C	K		
8/6/2021	21:51:53	51.9	C	OL	C	K		
8/6/2021	21:52:53	52.3	C	OL	C	K		
8/6/2021	21:53:53	52.6	C	OL	C	K		
8/6/2021	21:54:53	52.9	C	OL	C	K		
8/6/2021	21:55:53	53.3	C	OL	C	K		
8/6/2021	21:56:53	53.6	C	OL	C	K		
8/6/2021	21:57:53	53.8	C	OL	C	K		
8/6/2021	21:58:52	54.3	C	OL	C	K		
8/6/2021	21:59:52	54.6	C	OL	C	K		
8/6/2021	22:00:52	54.8	C	OL	C	K		
8/6/2021	22:01:52	55.1	C	OL	C	K		
8/6/2021	22:02:52	55.4	C	OL	C	K		
8/6/2021	22:03:52	55.8	C	OL	C	K		
8/6/2021	22:04:52	56.1	C	OL	C	K		
8/6/2021	22:05:52	56.4	C	OL	C	K		
8/6/2021	22:06:52	56.8	C	OL	C	K		
8/6/2021	22:07:52	57.1	C	OL	C	K		
8/6/2021	22:08:52	57.4	C	OL	C	K		
8/6/2021	22:09:52	57.8	C	OL	C	K		
8/6/2021	22:10:52	58.1	C	OL	C	K		
8/6/2021	22:11:52	58.3	C	OL	C	K		
8/6/2021	22:12:52	58.4	C	OL	C	K		
8/6/2021	22:13:52	58.6	C	OL	C	K		
8/6/2021	22:14:52	58.6	C	OL	C	K		
8/6/2021	22:15:52	58.6	C	OL	C	K		
8/6/2021	22:16:52	58.8	C	OL	C	K		
8/6/2021	22:17:52	58.8	C	OL	C	K		
8/6/2021	22:18:52	58.8	C	OL	C	K		
8/6/2021	22:19:52	58.8	C	OL	C	K		
8/6/2021	22:20:52	58.8	C	OL	C	K		
8/6/2021	22:21:52	58.8	C	OL	C	K		
8/6/2021	22:22:52	58.8	C	OL	C	K		
8/6/2021	22:23:52	58.8	C	OL	C	K		
8/6/2021	22:24:52	58.8	C	OL	C	K		
8/6/2021	22:25:52	58.8	C	OL	C	K		
8/6/2021	22:26:52	58.8	C	OL	C	K		
8/6/2021	22:27:52	58.8	C	OL	C	K		
8/6/2021	22:28:52	58.8	C	OL	C	K		
8/6/2021	22:29:52	58.6	C	OL	C	K		
8/6/2021	22:30:52	58.8	C	OL	C	K		
8/6/2021	22:31:52	58.6	C	OL	C	K		
8/6/2021	22:32:52	58.6	C	OL	C	K		
8/6/2021	22:33:52	58.6	C	OL	C	K		
8/6/2021	22:34:52	58.6	C	OL	C	K		
8/6/2021	22:35:52	58.6	C	OL	C	K		
8/6/2021	22:36:52	58.6	C	OL	C	K		
8/6/2021	22:37:52	58.6	C	OL	C	K		
8/6/2021	22:38:52	58.6	C	OL	C	K		
8/6/2021	22:39:51	58.6	C	OL	C	K		
